Operator,Reservoir,CompletionDate,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM,CumOil12Month
23,2,2017-07-31,9572.0,1778.0,45.0,646.494,646.494,105.379,105.379,5752.487,,25183.704,0.054,2728.39748,0.448,0.01,2.609446164,0.221,0.163,0.953,5.54522132873535,153049.640625
23,3,2017-07-31,9422.0,1776.0,45.0,849.124,849.124,0.819,0.819,5087.283,,20692.515,0.068,1806.290486,0.359,,2.813137645,0.263,0.114,0.954,5.35696220397949,93326.3671875
23,5,2017-09-07,9422.0,,46.0,405.115,558.991,297.599,330.27,6305.92,,17415.494,0.045,3650.258384,0.279,0.013,2.589933849,0.179,0.316,0.952,5.57240104675293,137219.53125
23,2,2017-09-16,9462.0,,47.0,647.351,647.351,100.625,100.625,5860.562,,36836.375,0.061,3073.159134,0.295,0.01,3.161624618,0.225,0.144,0.952,5.61099815368652,125369.09375
23,3,2017-06-22,9422.0,,46.0,902.24,902.24,2.099,2.099,5085.184,,23062.553,0.068,1750.116217,0.267,,2.878982069,0.266,0.12,0.952,5.44770479202271,110418.375
23,6,2017-09-06,9722.0,1779.0,48.0,1138.748,404.957,65.342,65.342,6636.19,223.605,9879.554,0.051,3963.159545,0.567,0.01,2.990284612,0.167,0.248,0.952,5.80323505401611,197233.59375
23,2,2017-09-13,9572.0,1778.0,45.0,762.237,762.237,100.625,100.625,5759.936,,26774.082,0.054,2716.38648,0.406,0.01,2.66558782,0.221,0.157,0.952,5.54469776153564,109729.96875
23,3,2017-10-11,9302.0,1811.0,46.0,911.483,911.483,7.587,7.587,5077.598,,21944.771,0.068,1759.64893,0.302,,2.844764327,0.262,0.123,0.952,5.35472965240479,103513.03125
23,2,2015-08-11,6428.0,,,2000.0,918.021,500.0,500.0,5869.388,,30433.967,0.055,2941.826859,0.326,0.009,2.906935745,0.216,0.178,0.957,3.80414390563965,157235.4375
23,3,2015-08-17,6327.0,,,2000.0,950.605,20.327,500.0,5111.306,,23639.498,0.074,1746.904526,0.311,,3.080091888,0.281,0.093,0.957,3.52785301208496,50067.15625
23,5,2014-04-01,5825.0,1213.0,35.0,850.48,830.16,277.868,278.016,6292.832,,21615.709,0.063,3572.949937,0.396,0.014,2.947226981,0.218,0.169,0.954,3.31213736534119,44453.0
23,6,2014-04-01,6320.0,1175.0,33.0,712.099,781.127,271.472,264.928,6570.848,236.647,12292.931,0.063,3744.148547,0.55,0.01,3.301188475,0.18,0.2,0.953,3.4890079498291,54251.0
16,5,2017-10-25,8051.0,1951.0,43.0,290.11,290.11,229.835,229.835,4651.864,,27920.23,0.065,3018.081675,0.445,0.015,2.785626306,0.225,0.308,0.94,4.72258710861206,42508.36328125
16,6,2017-10-19,7886.0,1603.0,33.0,290.661,290.661,229.835,229.835,4881.699,568.772,9512.2085,0.069,2265.121614,0.794,0.015,2.722054911,0.218,0.178,0.94,4.71648216247559,41458.953125
16,5,2017-10-26,8151.0,1572.0,32.0,253.055,253.055,260.05,260.05,4543.45,,25867.74,0.062,2635.041734,0.4,0.011,2.780760788,0.232,0.248,0.938,4.19626140594482,45080.04296875
16,5,2017-10-20,7766.0,1965.0,41.0,501.369,376.992,95.007,111.816,4803.5,,16637.873,0.078,2041.711588,0.707,0.015,3.048283133,0.238,0.136,0.94,4.60551357269287,25417.056640625
16,6,2014-12-19,7672.0,,,728.021,728.021,3.491,3.491,4876.667,575.848,16098.334,0.065,2791.012893,0.678,0.015,2.947996715,0.2,0.252,0.935,3.70774245262146,48105.18359375
16,6,2015-03-10,7385.0,635.0,24.0,717.304,717.304,11.116,11.116,4864.827,568.868,16803.01,0.062,2683.106884,0.658,0.013,2.750671386,0.202,0.252,0.942,3.00869417190552,27768.943359375
16,6,2014-09-01,7480.0,1284.0,31.0,2000.0,711.989,7.375,500.0,4860.246,574.881,13953.367,0.066,2516.355129,0.722,0.015,2.840526176,0.2,0.254,0.936,3.71120619773865,12871.4501953125
16,6,2015-03-10,7670.0,1170.0,26.0,718.244,718.244,11.116,11.116,4853.71,568.868,16692.516,0.061,2729.656123,0.658,0.011,2.836241313,0.201,0.255,0.942,3.61225533485413,38794.9453125
16,6,2015-06-03,7683.0,1175.0,26.0,711.532,711.532,7.375,7.375,4852.871,574.881,14159.402,0.064,2603.543657,0.71,0.015,2.804226644,0.201,0.254,0.937,3.61605143547058,36223.796875
16,5,2018-07-19,14851.0,1940.0,36.0,14.195,14.195,500.0,345.391,4457.563,,30684.361,0.059,3063.853458,0.288,0.007,2.827753874,0.221,0.315,0.943,7.60501527786255,104221.0
16,6,2018-07-19,14731.0,1949.0,36.0,13.66,13.66,345.391,345.391,4802.954,571.09,16437.301,0.065,2486.919497,0.686,0.009,2.887951084,0.198,0.262,0.943,7.62150192260742,105760.0078125
16,6,2016-03-31,10280.0,1430.0,41.0,146.546,259.378,286.419,237.007,4844.073,578.942,18978.002,0.062,3498.086917,0.621,0.03,3.035169395,0.196,0.26,0.918,5.49329996109009,94322.9921875
16,5,2017-12-29,10566.0,1889.0,33.0,146.408,146.408,98.824,237.007,4607.067,,20735.315,0.061,2605.474543,0.551,0.023,2.621953674,0.221,0.303,0.917,5.60903310775757,88925.0
16,6,2016-02-10,10895.0,1719.0,30.0,371.945,543.475,362.342,368.388,5212.461,578.942,18826.654,0.067,3090.480537,0.665,0.03,9.44731148,0.201,0.271,0.918,5.54607677459717,70366.0
16,5,2017-12-29,10471.0,1900.0,33.0,431.901,506.708,211.696,335.831,4508.243,,30082.466,0.061,2724.607355,0.346,0.027,2.987290975,0.226,0.284,0.918,5.56861448287964,104398.0
16,5,2017-12-29,10496.0,1895.0,34.0,1008.965,326.378,173.961,248.271,4595.803,,19315.654,0.061,2737.918315,0.575,0.027,2.647428388,0.22,0.311,0.919,5.58884716033936,73396.0
16,6,2019-02-12,10430.0,2130.0,55.0,70.429,259.59,305.795,260.362,4856.165,578.942,10393.447,0.057,2600.971594,0.758,0.027,2.991077503,0.182,0.266,0.919,6.25656127929688,53992.0
16,6,2019-02-12,10605.0,2387.0,49.0,1162.474,587.584,371.961,5.068,5207.393,575.713,19695.74,0.068,2769.236621,0.643,0.027,32.99487084,0.201,0.269,0.919,6.63096714019775,65380.0
16,5,2019-02-18,10445.0,2160.0,52.0,579.565,292.619,176.005,150.606,4746.409,,18123.895,0.074,2927.053072,0.685,0.027,3.448501992,0.239,0.158,0.919,6.25190496444702,46347.0
16,5,2018-11-07,10495.0,2232.0,44.0,655.18,283.342,160.377,91.648,4504.155,,27361.992,0.056,2960.196205,0.348,0.027,2.786461,0.221,0.3,0.919,6.18653535842896,41050.0
16,5,2019-02-19,10500.0,2260.0,45.0,104.248,104.248,78.499,78.499,4582.654,,21507.858,0.063,2609.652236,0.552,0.027,2.758874604,0.223,0.307,0.92,6.24852323532104,48845.00390625
16,6,2019-02-12,10490.0,2042.0,52.0,104.296,104.296,232.045,232.045,4814.699,575.713,24173.86,0.062,3579.033827,0.497,0.027,3.088209282,0.197,0.26,0.92,6.12868022918701,57631.99609375
16,5,2018-12-17,10470.0,2153.0,51.0,109.402,109.402,93.916,93.916,4720.783,,19435.448,0.071,2937.419634,0.638,0.026,3.454139468,0.24,0.166,0.92,6.23184823989868,54967.0
16,5,2018-12-16,10595.0,2299.0,44.0,109.402,109.402,106.402,106.402,4475.055,,25947.796,0.057,2778.41285,0.376,0.026,3.129857137,0.227,0.277,0.921,6.3243522644043,60895.0
16,6,2019-02-24,10720.0,2140.0,53.0,83.444,650.565,127.84,233.951,4815.408,575.713,15914.02,0.059,3406.594879,0.666,0.024,3.006295971,0.187,0.269,0.921,6.38025999069214,61413.0
16,6,2017-11-17,11392.0,1734.0,42.0,907.152,458.348,94.38,243.384,4746.031,571.029,18574.247,0.063,3459.651017,0.636,0.015,2.975606763,0.189,0.275,0.929,5.92563915252686,77380.0
16,5,2017-11-17,11416.0,1731.0,42.0,457.432,453.27,91.564,94.38,4651.651,,18984.793,0.07,2986.992383,0.641,0.011,3.749306371,0.242,0.156,0.93,5.91393709182739,69886.0
16,6,2017-11-17,11441.0,1727.0,41.0,9.359,9.359,339.31,339.31,4740.398,570.55,15944.941,0.061,3250.813662,0.671,0.015,2.925594238,0.186,0.278,0.931,5.92385578155518,66372.0
16,6,2017-04-11,10742.0,1713.0,53.0,1217.958,933.485,11.405,21.728,4793.68,573.32,20087.727,0.063,3457.041408,0.607,0.024,3.094190321,0.192,0.266,0.923,5.84139680862427,120437.0
16,5,2017-06-01,10931.0,1838.0,51.0,2000.0,229.278,294.937,500.0,4401.088,,27555.059,0.058,2677.760636,0.348,0.011,2.965851596,0.229,0.276,0.93,5.97924995422363,67447.0
16,6,2017-06-01,11010.0,1801.0,46.0,2000.0,231.508,293.39,500.0,4989.414,570.55,20952.02,0.073,2813.635563,0.638,0.015,2.920643617,0.209,0.25,0.93,5.96371793746948,63985.0
56,5,2015-09-07,4119.0,1415.0,24.0,,,,,5396.837,,28667.909,0.063,2752.548324,0.5,0.006,2.607669612,0.249,0.163,0.831,3.20587539672852,34048.0
17,6,2018-09-07,10096.0,2605.0,72.0,,,,,4730.775,535.638,16434.984,0.068,3461.487617,0.717,0.014,2.870027229,0.198,0.254,0.892,8.53842449188232,133850.0
47,5,2018-08-15,7172.0,2029.0,49.0,838.723,902.403,16.696,22.349,6393.734,,33930.012,0.058,3336.884055,0.2,0.025,2.916679612,0.218,0.253,0.94,5.40757989883423,157542.0
47,6,2019-01-12,9782.0,1751.0,53.0,2000.0,2000.0,500.0,500.0,6872.816,334.771,13159.903,0.061,4312.358136,0.613,0.025,2.96863,0.155,0.249,0.944,6.73966550827026,177277.0
47,6,2019-01-12,9782.0,1729.0,54.0,1289.171,1289.171,500.0,256.681,6713.883,330.484,17012.175,0.07,3765.348917,0.595,0.023,3.588095656,0.151,0.228,0.933,6.72542428970337,176815.0
47,8,2011-05-20,3429.0,1215.0,35.0,2000.0,2000.0,500.0,500.0,7758.653,,14446.643,0.07,4079.997575,0.665,,2.383771539,0.235,0.183,0.931,2.82618546485901,28564.25
47,5,2014-09-16,4370.0,1780.0,42.0,260.593,774.784,305.298,353.915,6457.202,,26295.338,0.053,3599.327658,0.381,0.015,2.277819162,0.167,0.35,0.927,3.46663737297058,72940.953125
47,6,2017-09-20,7179.0,1014.0,40.0,858.168,858.168,21.107,21.107,6816.257,340.717,19611.853,0.061,4204.532941,0.428,0.027,2.946368662,0.199,0.21,0.94,4.21501970291138,110383.0
47,6,2019-01-14,9782.0,1749.0,54.0,1001.469,1001.469,9.117,9.117,6846.481,337.265,18033.94,0.061,4316.852676,0.47,0.028,2.902333046,0.173,0.241,0.941,6.74689102172852,186294.0
43,6,2014-07-12,6069.0,1049.0,30.0,2000.0,2000.0,500.0,500.0,6693.756,163.458,3309.606,0.015,3708.606341,0.668,0.016,1.924406006,0.126,0.421,0.902,3.8878345489502,47367.0078125
43,2,2015-05-07,8597.0,1191.0,24.0,2000.0,2000.0,500.0,500.0,6007.825,,18698.642,0.037,2845.115254,0.246,0.012,2.494650765,0.193,0.238,0.905,4.79874467849731,36558.64453125
43,3,2015-05-26,7862.0,1282.0,29.0,2000.0,2000.0,500.0,500.0,5470.742,,12205.995,0.048,1864.412736,0.444,,2.361588117,0.203,0.218,0.906,4.6047625541687,21119.201171875
43,3,2015-01-07,7309.0,848.0,45.0,2000.0,2000.0,500.0,500.0,5406.019,,11816.049,0.055,1850.018267,0.542,,2.614091764,0.208,0.184,0.938,4.14781618118286,39745.51171875
43,6,2014-01-30,5644.0,899.0,22.0,2000.0,2000.0,500.0,500.0,6678.707,109.242,4024.231,0.02,3642.252026,0.472,0.008,1.756048448,0.109,0.477,0.946,3.53079152107239,53367.37109375
43,6,2014-03-06,6636.0,979.0,24.0,1236.273,1236.273,5.168,5.168,6685.398,138.74,3345.208,0.015,3642.792056,0.546,0.011,1.471291479,0.088,0.558,0.929,3.9572160243988,57140.07421875
43,6,2014-01-03,6390.0,898.0,22.0,1280.924,1280.924,23.327,23.327,6667.24,141.82,3112.587,0.015,3908.97426,0.589,0.003,1.609197879,0.1,0.512,0.933,3.76389288902283,51792.59375
43,2,2015-03-07,9406.0,1115.0,32.0,2000.0,2000.0,500.0,500.0,5960.281,,13047.994,0.031,3070.66847,0.245,0.005,2.363829693,0.185,0.271,0.935,5.1559853553772,74367.0234375
43,6,2014-06-02,8743.0,,,2000.0,2000.0,500.0,500.0,6663.077,129.073,5887.756,0.035,3593.65427,0.48,0.008,1.9077416,0.12,0.394,0.946,4.69477367401123,95631.5703125
43,3,2015-04-16,8879.0,,,2000.0,2000.0,500.0,500.0,5368.907,,15578.531,0.058,1833.629116,0.46,,2.934229421,0.233,0.152,0.946,4.9333872795105,27732.234375
43,2,2015-06-17,8864.0,,,2000.0,2000.0,500.0,500.0,5881.234,,21580.807,0.054,2869.858884,0.337,0.007,2.817805574,0.214,0.134,0.949,5.07456159591675,56138.578125
43,6,2014-07-29,3891.0,1018.0,31.0,2000.0,2000.0,500.0,500.0,6580.375,121.569,6814.923,0.039,3590.706553,0.405,0.007,2.126028111,0.141,0.353,0.951,3.03380942344666,67077.484375
43,2,2014-10-09,4465.0,,,2000.0,1499.366,14.555,500.0,5895.788,,18657.89,0.052,2864.632548,0.385,0.002,2.856282638,0.209,0.148,0.949,3.25923657417297,82230.2265625
43,2,2015-04-15,9670.0,1177.0,24.0,2000.0,2000.0,500.0,500.0,5875.782,,17187.862,0.048,2726.139339,0.381,0.016,2.176021016,0.214,0.2,0.857,5.17955684661865,62573.88671875
57,6,2016-07-06,7817.0,1850.0,58.0,420.769,420.769,67.362,67.362,6732.762,176.335,12657.491,0.048,3501.727982,0.323,0.006,2.636936323,0.151,0.337,0.904,4.81243896484375,102784.4296875
57,6,2016-07-06,7808.0,1842.0,57.0,414.64,414.64,67.362,67.362,6800.124,176.335,7086.313,0.04,3706.485958,0.536,0.006,2.138029271,0.128,0.387,0.905,4.79631948471069,84032.21875
57,6,2016-07-06,7824.0,1843.0,60.0,1233.744,824.22,70.911,62.154,6720.457,176.335,16814.055,0.047,3923.218033,0.33,0.008,2.766126324,0.152,0.32,0.906,4.82181358337402,113895.328125
57,6,2013-06-19,4960.0,1431.0,42.0,2000.0,1041.861,34.798,500.0,6782.611,171.743,8855.451,0.048,3676.076285,0.5,0.008,2.379495028,0.148,0.332,0.906,3.14874696731567,74791.96875
57,2,2016-04-24,7796.0,1856.0,56.0,384.386,384.386,68.187,68.187,6062.43,,23931.579,0.053,2960.767824,0.313,0.008,2.555456243,0.207,0.205,0.915,4.6809287071228,101052.0078125
57,2,2016-04-24,7699.0,1876.0,57.0,825.695,402.971,324.251,62.509,5994.243,,24859.663,0.054,2878.013597,0.293,0.008,2.445395553,0.21,0.2,0.916,4.65953683853149,98136.0078125
57,5,2017-01-08,7840.0,1852.0,61.0,203.27,201.945,307.013,287.179,6315.515,,29205.387,0.046,3166.302277,0.319,0.008,2.451045031,0.189,0.278,0.915,4.79553031921387,56112.0
57,5,2017-01-09,7836.0,1856.0,61.0,376.678,193.783,209.595,58.25,6676.456,,33813.578,0.051,4409.884096,0.348,0.008,2.711491372,0.161,0.319,0.915,4.85050201416016,76002.0
57,2,2016-04-24,7796.0,1849.0,56.0,,,,,5725.98828125,,24892.673,0.055,2583.578004,0.317,0.008,2.526573534,0.207,0.207,0.917,4.67624855041504,114139.0
57,5,2016-12-30,7782.0,1866.0,58.0,710.609,42.539,308.666,2.26,6321.473,,28536.976,0.045,3152.080513,0.303,0.008,2.44504555,0.188,0.28,0.917,4.75900411605835,88909.0
57,6,2017-01-04,7786.0,1863.0,60.0,373.437,373.437,58.25,58.25,6734.706,235.687,7291.692,0.037,4002.106352,0.542,0.01,2.462920958,0.135,0.362,0.916,4.83698415756226,55406.0
57,5,2017-01-04,7796.0,1863.0,61.0,43.091,43.091,60.622,60.622,6674.084,,33539.418,0.052,4369.760525,0.349,0.008,2.726022495,0.159,0.32,0.917,4.84272575378418,90849.0
57,2,2017-07-05,10356.0,1855.0,58.0,365.325,247.972,172.638,265.851,6056.752,,23922.371,0.053,3009.779113,0.311,0.009,2.612617893,0.208,0.203,0.915,5.87254333496094,128067.0
57,2,2017-07-20,10377.0,1857.0,59.0,354.732,345.472,214.046,346.406,5976.198,,21583.157,0.051,2878.067513,0.359,0.009,2.508527218,0.216,0.186,0.915,5.87975406646729,150653.0
57,5,2016-12-06,7770.0,1877.0,59.0,18.639,18.639,347.536,2.26,6323.733,,30863.26,0.05,3147.428008,0.318,0.008,2.481949137,0.19,0.272,0.918,4.77356243133545,94950.9921875
57,6,2016-12-11,7415.0,1958.0,63.0,347.079,347.079,60.011,60.011,6737.794,235.687,7893.737,0.041,4285.900846,0.502,0.009,2.465883541,0.135,0.355,0.917,4.78138875961304,63041.0
57,5,2016-12-11,7785.0,1834.0,59.0,384.571,202.126,51.418,42.824,6677.783,,31454.088,0.052,4326.385964,0.354,0.008,2.84115485,0.162,0.306,0.918,4.78582525253296,50866.0
57,2,2017-07-07,10357.0,1851.0,60.0,182.763,182.763,61.601,285.935,6037.799,,27124.756,0.056,3114.34212,0.264,0.009,2.648163922,0.21,0.194,0.916,5.8989839553833,203719.0
10,6,2013-11-23,5071.0,1469.0,29.0,2000.0,2000.0,500.0,500.0,6540.573,409.623,23489.487,0.06,3545.528155,0.45,0.009,2.404117137,0.155,0.373,0.914,3.10923385620117,73291.9140625
58,6,2017-01-17,10938.0,2385.0,44.0,902.243,902.243,5.609,5.609,6169.255,411.08,19656.943,0.039,3874.149305,0.245,0.025,1.622405894,0.137,0.468,0.896,6.62817573547363,118281.0
58,6,2017-02-01,10928.0,2428.0,47.0,443.737,443.737,5.609,5.609,6174.864,411.08,20811.983,0.041,3684.353395,0.281,0.018,1.686285231,0.139,0.456,0.897,6.7330265045166,116545.0
58,2,2017-04-14,10266.0,2577.0,45.0,848.536,848.536,19.735,19.735,5498.058,,17776.8,0.047,2672.575081,0.299,0.017,2.094350608,0.184,0.285,0.896,6.45241832733154,95978.0
58,2,2017-04-02,10594.0,2542.0,47.0,845.852,845.852,0.546,0.546,5517.794,,18831.219,0.048,2681.435983,0.311,0.017,2.058936536,0.185,0.286,0.897,6.61826801300049,104855.0
58,2,2017-07-27,9152.0,2482.0,39.0,885.124,885.124,0.546,0.546,5518.339,,17214.867,0.046,2681.629742,0.304,0.017,2.120340362,0.177,0.293,0.898,5.6973934173584,75195.0
42,6,2014-12-28,6871.0,1231.0,30.0,1302.303,1302.303,18.932,18.932,7079.674,164.093,6560.241,0.058,4168.086918,0.638,0.01,3.371996859,0.163,0.175,0.938,3.39310956001282,62326.0
42,6,2014-12-31,7335.0,1223.0,29.0,1302.942,1302.942,18.932,18.932,7098.606,164.093,5531.505,0.057,3907.88281,0.67,0.008,3.181849491,0.172,0.177,0.94,3.51870441436768,59721.0
42,2,2016-03-03,7512.0,1506.0,49.0,374.05,374.05,10.953,10.953,6515.401,,15120.651,0.059,2488.602827,0.633,0.004,2.975102779,0.203,0.151,0.955,3.96105074882507,87952.2421875
42,2,2016-03-15,7422.0,307.0,10.0,430.435,397.242,63.372,108.971,6522.22,,17777.669,0.058,2525.567988,0.568,0.005,3.061362357,0.202,0.15,0.954,2.4795982837677,87659.6640625
42,2,2016-03-14,7930.0,1516.0,49.0,363.684,363.684,10.953,10.953,6504.448,,19321.415,0.058,2605.826758,0.53,0.004,3.114214791,0.203,0.151,0.954,4.13455009460449,88434.109375
42,2,2014-06-01,7922.0,1174.0,31.0,2000.0,428.713,91.721,500.0,6413.249,,16308.501,0.048,3045.843343,0.523,0.005,2.460551897,0.2,0.164,0.954,3.60666227340698,151339.8125
42,2,2014-07-08,8195.0,,,2000.0,441.947,92.036,500.0,6414.12,,19890.765,0.05,3054.134791,0.438,0.003,2.486285962,0.207,0.161,0.955,3.64950227737427,108047.4921875
42,8,2014-05-25,7180.0,207.0,9.0,2000.0,2000.0,500.0,500.0,8031.026,,17379.9615,0.062,5150.441865,0.663,,2.272303995,0.255,0.165,0.952,2.55002951622009,73919.3515625
42,6,2014-09-02,7772.0,,,1115.962,1115.962,36.374,36.374,7116.455,161.305,5415.103,0.058,4254.483904,0.688,0.005,3.245577105,0.167,0.171,0.954,3.50758695602417,65725.15625
42,6,2014-09-01,7743.0,1152.0,28.0,1115.01,1115.01,36.374,36.374,7080.082,164.038,6798.359,0.056,4075.007377,0.585,0.007,3.373875593,0.156,0.19,0.954,3.58563470840454,61229.515625
42,2,2015-09-20,8119.0,1177.0,55.0,17.919,275.696,391.096,387.319,6428.188,,21279.405,0.053,3075.21174,0.431,0.004,2.537558714,0.211,0.163,0.956,3.9670033454895,165577.0625
42,2,2015-08-24,8039.0,1200.0,57.0,502.491,502.491,79.059,79.059,6511.835,,18093.583,0.06,2445.63332,0.583,0.004,2.94665679,0.204,0.153,0.956,3.98937606811523,82117.078125
42,2,2015-10-26,8120.0,1218.0,6.0,497.523,392.888,81.515,79.059,6432.776,,20153.43,0.052,3093.822174,0.452,0.003,2.563369974,0.211,0.163,0.955,3.39451432228088,80547.1484375
42,2,2015-10-14,8198.0,1204.0,55.0,497.216,511.628,90.843,81.515,6514.29,,16296.659,0.059,2369.629349,0.61,0.003,2.942639106,0.202,0.158,0.955,4.02693796157837,99832.6171875
58,6,2017-05-11,10433.0,2353.0,47.0,433.643,433.643,10.509,198.407,6185.373,420.482,20422.87,0.041,3812.569856,0.278,0.018,1.806937347,0.142,0.441,0.898,6.40224695205688,127705.0
58,5,2017-06-12,10952.0,1750.0,44.0,433.352,433.352,187.897,187.897,5986.967,,15456.631,0.027,3584.597122,0.245,0.036,1.412390677,0.112,0.572,0.897,5.79200267791748,99320.0
39,6,2018-12-17,9662.0,,,634.695,634.695,27.649,27.649,6894.31,191.225,7634.101,0.058,4236.354569,0.623,0.015,2.946122656,0.189,0.172,0.932,5.80702877044678,108984.9921875
59,5,2018-12-07,9661.0,2102.0,39.0,724.469,724.469,44.4,116.688,4924.02,,13811.766,0.062,2624.18073,0.428,0.019,2.676829377,0.207,0.215,0.752,5.3707275390625,93733.0546875
59,6,2017-07-28,9352.0,2065.0,54.0,2000.0,609.277,144.575,500.0,5004.123,156.93,6783.288,0.058,2792.511393,0.601,0.013,2.687923127,0.193,0.224,0.755,5.43959856033325,85151.6484375
59,5,2018-08-11,9661.0,2127.0,40.0,22.983,22.983,32.233,32.233,4860.379,,11785.752,0.059,2481.630471,0.481,0.015,2.674034455,0.204,0.213,0.759,5.41155958175659,131142.796875
59,5,2018-08-09,9831.0,2139.0,39.0,277.942,277.942,8.687,278.221,4851.692,,14261.199,0.065,2456.48418,0.429,0.015,2.69222517,0.205,0.201,0.758,5.49808216094971,103867.7734375
59,5,2017-03-31,9322.0,2745.0,69.0,2000.0,208.241,175.687,500.0,4892.612,,13532.886,0.063,2633.743382,0.452,0.015,2.625705872,0.209,0.219,0.759,6.3739767074585,73061.0
59,2,2017-09-22,9661.0,2104.0,37.0,2000.0,327.116,282.565,500.0,4573.47,,17978.175,0.059,1973.918663,0.563,0.013,2.324505134,0.219,0.17,0.759,5.29489469528198,126682.4375
1,8,2019-06-25,7049.0,1619.0,53.0,2000.0,2000.0,500.0,500.0,7591.624,,18048.596,0.074,4630.129201,0.644,,2.169146512,0.269,0.211,0.847,4.2179970741272,297107.4375
57,5,2018-08-24,10396.0,1863.0,52.0,410.694,410.694,74.205,74.205,5633.124,,18593.767,0.054,3351.591247,0.408,0.013,2.8193954,0.184,0.244,0.761,5.67273378372192,137805.234375
57,5,2018-08-29,10378.0,1858.0,51.0,122.556,122.556,85.334,85.334,5548.679,,26354.117,0.068,2764.784941,0.329,0.013,3.58611851,0.233,0.122,0.761,5.63437509536743,376445.53125
57,5,2018-09-04,10359.0,1864.0,54.0,102.012,102.012,80.435,80.435,5529.863,,25117.799,0.066,2792.089552,0.34,0.013,3.510123422,0.23,0.123,0.76,5.67892217636108,193141.765625
57,5,2018-09-12,10365.0,1867.0,54.0,414.147,414.147,80.435,80.435,5610.299,,18163.284,0.056,3184.30351,0.44,0.015,2.972197754,0.192,0.219,0.76,5.69897747039795,146567.3125
57,6,2018-08-28,3354.0,1845.0,51.0,122.616,122.616,186.488,186.488,5819.612,344.322,9630.8055,0.06,3431.734152,0.689,0.011,3.156585654,0.174,0.157,0.767,2.55755114555359,36750.93359375
57,6,2018-09-03,10369.0,3747.0,55.0,102.383,102.383,113.122,113.122,5747.135,327.606,12012.738,0.066,3646.888357,0.676,0.014,2.965155698,0.217,0.155,0.76,8.0359935760498,73312.3203125
48,5,2019-07-11,9907.0,1808.0,,397.455,397.455,201.62,201.62,6456.939,,9361.8,0.056,3578.750089,0.671,0.011,2.59815,0.211,0.11,0.852,4.91579151153564,240228.421875
48,2,2019-07-30,9989.0,1513.0,,459.291,418.028,164.074,165.067,6026.382,,30879.768,0.058,3092.236479,0.401,0.005,2.727767969,0.225,0.14,0.852,4.49038028717041,77944.859375
48,5,2019-07-13,9746.0,1823.0,,357.488,357.488,256.929,256.929,6448.378,,10808.095,0.058,3569.778773,0.649,0.011,2.573789487,0.214,0.109,0.852,4.87485456466675,144339.140625
48,6,2019-08-03,9866.0,2339.0,,454.766,454.766,275.314,275.314,6727.078,243.053,8995.454,0.065,4464.177798,0.672,0.005,2.779767541,0.201,0.178,0.852,5.65434837341309,242933.125
48,0,2019-08-03,9685.0,1561.0,,375.88,424.452,212.691,163.081,6189.463,,4708.027,0.073,3309.08136,0.919,,2.084339373,0.213,0.075,0.852,4.47295665740967,185627.8125
48,3,2019-08-03,9811.0,1532.0,,535.542,535.542,91.288,91.288,5233.682,,18415.285,0.062,1806.713604,0.287,,2.50715887,0.263,0.113,0.852,4.34941244125366,19993.421875
48,1,2019-08-03,9889.0,1515.0,,534.599,427.816,176.278,306.811,5719.572,,2244.438,0.052,2152.981466,0.945,,2.405799955,0.134,0.098,0.852,4.42035293579102,61807.6484375
